restaurant_id,platform,restaurant_name,city,city_lat,city_lon,locality,restaurant_type,cuisines,primary_cuisine,avg_cost_per_person_inr,price_category,distance_from_city_center_km,amenities_count,has_own_website,has_own_app,food_license_verified,listing_date,days_listed,days_operational,rating,total_reviews,delivery_fee_inr,avg_delivery_time_minutes,platform_commission_pct,discount_frequency_pct,estimated_monthly_orders,estimated_monthly_revenue_inr,estimated_net_profit_inr,market_share_pct,profit_diff_swiggy_minus_zomato_inr,orders_diff_swiggy_minus_zomato,rating_diff_swiggy_minus_zomato,delivery_time_diff_swiggy_minus_zomato_min,profit_winner,combined_monthly_orders,combined_monthly_revenue_inr,combined_monthly_profit_inr
REST002204,Zomato,Restaurant_2204,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_15,QSR,Chinese,Chinese,667,Mid-Range,9.6,8,True,False,True,2025-03-18,423,1099,3.8,2947,68,47,17,13,196,108507,101843,51,5486,16,0.2999999999999998,-4,Swiggy,408,223044,209172
REST002205,Zomato,Restaurant_2205,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_18,Food Truck,Biryani,Biryani,1068,Premium,5.2,4,False,False,True,2020-04-07,2229,358,4.7,4590,46,26,20,30,118,100819,98105,48,-19122,-23,-0.9000000000000004,5,Zomato,213,181987,177088
REST002206,Zomato,Restaurant_2206,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_16,QSR,Bakery,Bakery,459,Mid-Range,8.1,7,True,False,True,2023-01-24,1207,3338,4.1,3508,60,45,19,23,268,99639,91599,44,13695,53,0.8000000000000007,1,Swiggy,589,214563,196893
REST002207,Zomato,Restaurant_2207,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_2,Cafe,Vietnamese,Vietnamese,638,Mid-Range,9.7,3,False,True,True,2022-09-12,1341,1169,3.8,1491,68,39,22,5,158,78627,73255,36,3058,-4,-0.09999999999999964,5,Swiggy,312,160176,149568
REST002208,Zomato,Restaurant_2208,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_4,QSR,Mexican; Street Food,Mexican; Street Food,200,Budget,9.2,8,True,True,False,2025-07-06,313,285,3.6,4761,66,37,20,7,168,26880,21336,51,3556,28,0.6000000000000001,7,Swiggy,364,58240,46228
REST002209,Zomato,Restaurant_2209,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_9,Cafe,Vietnamese,Vietnamese,1006,Premium,3.3,4,False,True,False,2020-08-28,2086,1032,4.1,1020,36,27,20,25,168,135206,132182,39,-11011,-12,-0.2999999999999998,-1,Zomato,324,259185,253353
REST002210,Zomato,Restaurant_2210,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_20,Casual Dining,Street Food; Mediterranean,Street Food; Mediterranean,1216,Luxury,6.7,8,True,False,True,2023-11-10,917,1734,4.2,1339,53,48,23,19,233,218162,211988,46,-12319,-22,-0.40000000000000036,-11,Zomato,444,423422,411657
REST002211,Zomato,Restaurant_2211,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_8,Food Truck,Bakery,Bakery,508,Mid-Range,0.6,8,True,False,True,2018-10-22,2762,2593,4.3,4018,30,28,17,11,139,58607,56522,44,2105,7,0.20000000000000018,0,Swiggy,285,119424,115149
REST002212,Zomato,Restaurant_2212,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_14,Cloud Kitchen,South Indian,South Indian,831,Premium,1.5,5,True,True,True,2017-03-26,3337,472,3.0,4864,30,27,22,5,191,123802,120937,26,12849,32,0.5,2,Swiggy,414,260933,254723
REST002213,Zomato,Restaurant_2213,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_15,Food Truck,Thai,Thai,982,Premium,12.6,4,False,True,True,2025-02-07,462,291,5.0,2915,83,41,19,25,124,98632,93486,39,-7948,-12,-0.5,16,Zomato,236,188818,179024
REST002214,Zomato,Restaurant_2214,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_3,Food Truck,Fast Food; Korean,Fast Food; Korean,870,Premium,4.1,3,True,True,True,2023-11-09,918,3358,4.1,154,40,29,21,15,143,98283,95423,50,112,4,0.10000000000000053,9,Swiggy,290,196758,190958
REST002215,Zomato,Restaurant_2215,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_15,Food Truck,Desserts,Desserts,815,Premium,6.4,4,True,False,True,2021-03-03,1899,2140,3.7,2253,52,37,23,8,114,71540,68576,50,7026,10,0.2999999999999998,-7,Swiggy,238,150366,144178
REST002216,Zomato,Restaurant_2216,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_5,Cloud Kitchen,Biryani,Biryani,407,Mid-Range,3.9,3,True,True,True,2020-10-24,2029,2701,4.6,1000,39,26,22,23,378,119999,112628,29,-20237,-50,-0.5999999999999996,0,Zomato,706,218786,205019
REST002217,Zomato,Restaurant_2217,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_4,Food Truck,Multi-Cuisine; Seafood,Multi-Cuisine; Seafood,1443,Luxury,4.9,3,True,False,False,2022-05-07,1469,1455,3.6,314,44,42,22,10,103,115930,113664,42,6370,3,0.10000000000000009,-8,Swiggy,209,238296,233698
REST002218,Zomato,Restaurant_2218,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_18,Cloud Kitchen,Fast Food,Fast Food,1332,Luxury,13.3,5,True,False,False,2019-04-24,2578,1260,4.1,2523,86,51,24,17,288,291548,279164,27,-20870,-14,-0.19999999999999973,12,Zomato,562,561624,537458
REST002219,Zomato,Restaurant_2219,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_17,Fine Dine,South Indian,South Indian,905,Premium,15.0,6,False,True,True,2025-10-12,215,3318,4.2,4623,95,58,16,24,183,139116,130424,47,-23470,-31,-0.7000000000000002,-4,Zomato,335,253290,237378
REST002220,Zomato,Restaurant_2220,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_20,Cafe,Mughlai,Mughlai,703,Premium,0.9,4,True,False,True,2016-08-03,3572,1233,4.4,4872,30,28,22,19,185,101442,98667,40,-13820,-30,-0.7000000000000002,-1,Zomato,340,188614,183514
REST002221,Zomato,Restaurant_2221,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_12,Cafe,Vietnamese,Vietnamese,455,Mid-Range,7.2,8,True,False,False,2024-06-17,697,3009,4.2,3662,56,47,18,22,213,79470,73506,46,-4375,-10,-0.20000000000000018,-6,Zomato,416,154285,142637
REST002222,Zomato,Restaurant_2222,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_11,Food Truck,Mughlai; Mughlai,Mughlai; Mughlai,1012,Premium,9.7,7,False,False,True,2018-01-04,3053,2562,4.2,2042,68,42,19,19,136,111481,106857,44,1377,0,0.0,6,Swiggy,272,224339,215091
REST002223,Zomato,Restaurant_2223,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_13,QSR,South Indian,South Indian,818,Premium,8.9,7,False,False,False,2023-08-11,1008,1046,3.5,836,64,39,20,10,180,117792,112032,44,14121,15,0.2999999999999998,15,Swiggy,375,250185,238185
REST002224,Zomato,Restaurant_2224,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_17,Fine Dine,Desserts,Desserts,261,Budget,13.4,5,True,False,False,2024-04-19,756,2521,3.9,2572,87,59,12,10,157,36059,29230,56,2799,20,0.5000000000000004,-13,Swiggy,334,75788,61259
REST002225,Zomato,Restaurant_2225,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_19,Fine Dine,Cafe; Mexican,Cafe; Mexican,700,Mid-Range,4.0,6,True,True,False,2019-05-02,2570,2257,4.2,246,40,39,17,19,164,95284,92004,52,14780,24,0.5999999999999996,-11,Swiggy,352,205828,198788
REST002226,Zomato,Restaurant_2226,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_10,Cloud Kitchen,Mexican; Bakery,Mexican; Bakery,1327,Luxury,9.2,3,True,True,True,2018-06-17,2889,1730,4.3,1567,66,44,28,16,319,304785,294258,32,-15420,-37,-0.5,3,Zomato,601,592929,573096
REST002227,Zomato,Restaurant_2227,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_4,Cafe,Chinese; Japanese,Chinese; Japanese,218,Budget,2.2,7,False,False,True,2024-01-18,848,196,4.2,223,31,26,22,13,155,26356,23953,39,-5839,-41,-1.1,11,Zomato,269,46237,42067
REST002228,Zomato,Restaurant_2228,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_20,Fine Dine,Mexican,Mexican,241,Budget,8.4,6,True,False,False,2023-07-04,1046,952,3.6,4977,62,48,18,9,122,24109,20327,59,2234,6,0.19999999999999973,2,Swiggy,250,50638,42888
REST002229,Zomato,Restaurant_2229,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_12,Casual Dining,Multi-Cuisine,Multi-Cuisine,726,Premium,11.0,3,True,False,False,2018-12-05,2718,81,3.4,4279,75,45,22,7,154,87207,81432,60,22322,32,0.6999999999999997,-1,Swiggy,340,197936,185186
REST002230,Zomato,Restaurant_2230,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_17,Fine Dine,Italian,Italian,1105,Premium,5.6,5,True,False,True,2019-03-25,2608,2854,4.3,763,48,26,13,14,179,172081,167785,46,-19684,-21,-0.5,16,Zomato,337,323974,315886
REST002231,Zomato,Restaurant_2231,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_2,Fine Dine,North Indian,North Indian,1494,Luxury,9.7,4,True,True,False,2021-04-26,1845,761,3.7,2644,68,42,14,9,122,156750,152602,46,26603,23,0.7000000000000002,-1,Swiggy,267,340885,331807
REST002232,Zomato,Restaurant_2232,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_8,Food Truck,Chinese,Chinese,677,Mid-Range,6.9,4,True,False,False,2021-02-07,1923,1496,4.6,1631,54,42,17,20,133,74734,71143,44,-18722,-35,-1.1999999999999997,-2,Zomato,231,129801,123564
REST002233,Zomato,Restaurant_2233,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_12,Fine Dine,Mediterranean; Continental,Mediterranean; Continental,786,Premium,10.2,8,True,True,False,2021-06-09,1801,1547,4.2,4130,71,45,18,18,152,97967,92571,53,-4483,-11,-0.30000000000000027,-3,Zomato,293,191060,180659
REST002234,Zomato,Restaurant_2234,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_14,Fine Dine,Mexican,Mexican,409,Mid-Range,8.1,7,False,True,True,2023-10-20,938,1236,3.7,4360,60,43,17,5,129,43791,39921,59,1583,0,0.0,-9,Swiggy,258,89165,81425
REST002235,Zomato,Restaurant_2235,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_18,Cafe,Desserts; Korean,Desserts; Korean,776,Premium,5.7,6,True,True,True,2025-05-10,370,668,4.4,2284,48,29,21,18,172,105442,101314,47,-7630,-19,-0.5000000000000004,17,Zomato,325,202798,194998
REST002236,Zomato,Restaurant_2236,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_6,Fine Dine,Pan-Asian,Pan-Asian,1240,Luxury,10.9,7,True,True,False,2023-07-11,1039,3568,4.5,4438,74,48,15,21,200,210800,203400,48,-42664,-40,-0.8999999999999999,1,Zomato,360,377456,364136
REST002237,Zomato,Restaurant_2237,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_9,Cafe,Fast Food,Fast Food,1267,Luxury,8.8,5,True,False,False,2025-05-28,352,3289,4.1,3304,64,41,22,15,214,211487,204639,38,-10300,-21,-0.39999999999999947,0,Zomato,407,412002,398978
REST002238,Zomato,Restaurant_2238,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_15,Casual Dining,Cafe,Cafe,624,Mid-Range,14.3,6,True,False,False,2021-11-26,1631,2932,4.0,3627,91,50,23,24,252,121080,109614,59,26528,44,0.7000000000000002,3,Swiggy,548,270690,245756
REST002239,Zomato,Restaurant_2239,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_15,QSR,Lebanese; Chinese,Lebanese; Chinese,382,Mid-Range,2.6,7,False,False,False,2025-05-17,363,2314,4.6,444,33,30,18,14,272,85201,80713,36,-7534,-12,-0.1999999999999993,-2,Zomato,532,162670,153892
REST002240,Zomato,Restaurant_2240,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_18,QSR,Seafood; Italian,Seafood; Italian,1210,Luxury,10.1,7,False,False,True,2022-08-06,1378,3232,3.9,1851,70,36,22,12,253,238781,229926,42,15033,13,0.19999999999999973,8,Swiggy,519,493050,474885
REST002241,Zomato,Restaurant_2241,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_16,Casual Dining,Italian,Italian,1347,Luxury,0.8,3,False,False,False,2020-10-07,2046,3496,4.0,2147,30,25,22,25,266,279475,275485,47,2473,-14,-0.20000000000000018,3,Swiggy,518,561213,553443
REST002242,Zomato,Restaurant_2242,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_1,Fine Dine,Mexican,Mexican,285,Budget,3.4,6,True,True,False,2025-05-21,359,2310,3.7,504,37,28,13,5,146,36200,33499,46,-1219,4,0.09999999999999964,6,Zomato,296,71255,65779
REST002243,Zomato,Restaurant_2243,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_16,Cafe,Multi-Cuisine; Japanese,Multi-Cuisine; Japanese,1077,Premium,3.4,4,False,True,False,2018-08-04,2841,2124,4.2,3379,37,37,19,14,195,170112,166504,41,0,0,0.0,-11,Tie,390,340224,333008
REST002244,Zomato,Restaurant_2244,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_13,Food Truck,Bakery; Biryani,Bakery; Biryani,194,Budget,9.0,8,True,True,False,2022-12-22,1240,1439,3.8,3810,65,44,21,9,109,16705,13162,35,3664,26,0.9000000000000004,4,Swiggy,244,37918,29988
REST002245,Zomato,Restaurant_2245,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_19,Cloud Kitchen,South Indian,South Indian,865,Premium,6.2,3,False,True,False,2024-04-03,772,2893,4.4,1243,51,31,25,13,368,238740,229356,25,-1872,-8,-0.10000000000000053,7,Zomato,728,475404,456840
REST002246,Zomato,Restaurant_2246,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_14,Casual Dining,Street Food; South Indian,Street Food; South Indian,642,Mid-Range,6.3,8,True,False,False,2025-09-16,241,1539,4.4,145,51,39,23,13,239,118147,112052,53,-12654,-38,-0.7000000000000002,-9,Zomato,440,222671,211450
REST002247,Zomato,Restaurant_2247,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_19,Food Truck,Mexican,Mexican,1075,Premium,4.8,3,True,True,False,2019-10-21,2398,1856,3.5,1748,44,28,22,7,105,88042,85732,36,39584,39,1.2999999999999998,4,Swiggy,249,216526,211048
REST002248,Zomato,Restaurant_2248,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_18,Food Truck,Multi-Cuisine,Multi-Cuisine,504,Mid-Range,14.2,3,False,False,True,2017-02-16,3375,1833,3.7,2468,91,53,18,7,111,45874,40823,53,2342,15,0.5,4,Swiggy,237,94772,83988
REST002249,Zomato,Restaurant_2249,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_11,Fine Dine,Korean,Korean,590,Mid-Range,12.4,3,False,True,True,2016-05-28,3639,2760,4.1,4228,82,56,12,16,169,87744,80815,47,-5982,0,0.0,1,Zomato,338,169506,155648
REST002250,Zomato,Restaurant_2250,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_18,QSR,Seafood,Seafood,905,Premium,2.4,8,False,True,False,2017-02-16,3375,2053,3.5,4257,31,29,20,11,201,145524,142408,36,14735,18,0.2999999999999998,3,Swiggy,420,306061,299551
REST002251,Zomato,Restaurant_2251,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_15,Fine Dine,Seafood,Seafood,761,Premium,1.9,3,True,True,False,2024-07-12,672,2883,4.4,4473,30,22,17,21,184,116219,113459,54,-12949,-21,-0.5000000000000004,18,Zomato,347,219174,213969
REST002252,Zomato,Restaurant_2252,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_4,Cafe,Italian; Italian,Italian; Italian,1400,Luxury,10.5,4,False,True,False,2025-07-05,314,246,4.2,3285,72,39,19,25,156,176904,171288,47,-2264,-4,-0.10000000000000053,2,Zomato,308,351400,340312
REST002253,Zomato,Restaurant_2253,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_9,Fine Dine,South Indian; Continental,South Indian; Continental,1042,Premium,4.2,4,True,False,True,2018-09-20,2794,775,2.7,2828,41,27,17,12,89,76972,75148,56,34932,43,1.2999999999999998,11,Swiggy,221,189758,185228
REST002254,Zomato,Restaurant_2254,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_16,Fine Dine,Thai; Korean,Thai; Korean,739,Premium,1.0,5,True,True,False,2025-03-05,436,224,4.0,2317,30,21,15,16,123,77262,75417,51,821,-3,-0.10000000000000009,5,Swiggy,243,155300,151655
REST002255,Zomato,Restaurant_2255,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_8,Fine Dine,Street Food; Chinese,Street Food; Chinese,267,Budget,14.5,4,False,True,True,2024-11-06,555,2747,3.6,4061,92,62,15,9,148,33588,26780,47,-1074,-8,-0.20000000000000018,-5,Zomato,288,65734,52486
REST002256,Zomato,Restaurant_2256,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_14,QSR,Street Food; Italian,Street Food; Italian,483,Mid-Range,11.0,5,True,True,True,2016-11-10,3473,1221,4.5,2959,75,50,22,33,236,88910,80060,42,-10856,-32,-0.6000000000000001,-4,Zomato,440,165764,149264
REST002257,Zomato,Restaurant_2257,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_8,Casual Dining,South Indian,South Indian,1093,Premium,5.6,7,False,True,True,2023-11-27,900,2053,3.6,3325,48,39,19,9,207,183263,178295,50,-2263,0,0.0,-6,Zomato,414,364263,354327
REST002258,Zomato,Restaurant_2258,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_14,QSR,Continental,Continental,1449,Luxury,14.9,7,True,False,True,2022-03-09,1528,1077,4.2,2360,94,57,20,20,216,250387,240235,53,3611,-5,-0.10000000000000053,0,Swiggy,427,504150,484081
REST002259,Zomato,Restaurant_2259,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_11,QSR,Mediterranean,Mediterranean,217,Budget,9.1,6,False,False,True,2022-02-10,1555,380,4.0,4733,65,44,18,11,189,33630,27488,44,-4239,-19,-0.3999999999999999,4,Zomato,359,62404,50737
REST002260,Zomato,Restaurant_2260,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_5,Casual Dining,Mexican; South Indian,Mexican; South Indian,831,Premium,11.0,5,False,True,True,2023-04-14,1127,2518,4.0,4605,75,46,18,21,242,164903,155828,57,-716,12,0.20000000000000018,0,Zomato,496,329540,310940
REST002261,Zomato,Restaurant_2261,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_13,Food Truck,Street Food,Street Food,1472,Luxury,5.4,7,False,True,True,2017-01-21,3401,3313,3.8,904,47,35,18,8,132,159329,156227,52,15124,11,0.2999999999999998,0,Swiggy,275,334040,327578
REST002262,Zomato,Restaurant_2262,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_10,Cafe,Mexican,Mexican,1282,Luxury,12.6,5,True,True,False,2022-03-23,1514,2264,4.6,3355,83,50,20,23,216,221529,212565,53,9841,10,0.20000000000000018,-3,Swiggy,442,453314,434971
REST002263,Zomato,Restaurant_2263,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_15,Cafe,Korean,Korean,785,Premium,3.7,8,True,False,True,2026-04-06,39,844,4.2,1522,38,39,18,16,168,108141,104949,47,-3956,0,0.0,-5,Zomato,336,212326,205942
REST002264,Zomato,Restaurant_2264,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_1,QSR,Mexican; Continental,Mexican; Continental,1021,Premium,5.5,4,False,True,False,2016-07-09,3597,2295,4.4,1649,47,35,18,21,260,217677,211567,49,-19530,-24,-0.40000000000000036,1,Zomato,496,415260,403604
REST002265,Zomato,Restaurant_2265,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_1,QSR,Italian,Italian,1195,Premium,7.0,4,False,True,True,2022-07-01,1414,1462,3.9,2147,55,33,22,6,210,195741,189966,44,-16792,-16,-0.2999999999999998,5,Zomato,404,374250,363140
REST002266,Zomato,Restaurant_2266,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_20,Cloud Kitchen,Bakery,Bakery,658,Mid-Range,1.4,8,False,False,True,2020-10-19,2034,3576,3.8,3175,30,31,23,11,339,171757,166672,41,24582,72,0.7999999999999998,-8,Swiggy,750,369176,357926
REST002267,Zomato,Restaurant_2267,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_3,Fine Dine,Biryani,Biryani,1317,Luxury,4.7,7,True,False,True,2025-09-07,250,3502,3.6,1872,43,45,16,13,159,175898,172480,45,-7788,-9,-0.20000000000000018,-12,Zomato,309,343815,337172
REST002268,Zomato,Restaurant_2268,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_10,Food Truck,Biryani,Biryani,1220,Luxury,7.2,4,False,False,True,2023-11-16,911,106,3.9,4102,56,38,19,7,94,92890,90258,38,-7134,-4,-0.19999999999999973,4,Zomato,184,178534,173382
REST002269,Zomato,Restaurant_2269,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_13,Food Truck,Cafe; Vietnamese,Cafe; Vietnamese,1377,Luxury,0.9,5,True,True,True,2018-11-05,2748,2896,4.6,908,30,29,21,28,154,167525,165215,37,-15019,-14,-0.39999999999999947,0,Zomato,294,319821,315411
REST002270,Zomato,Restaurant_2270,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_14,Cafe,Lebanese; Japanese,Lebanese; Japanese,1207,Luxury,7.8,4,False,True,True,2019-03-06,2627,3411,3.8,2554,59,45,19,13,200,195534,189634,43,-9482,-10,-0.19999999999999973,0,Zomato,390,381291,369786
REST002271,Zomato,Restaurant_2271,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_8,Food Truck,Korean,Korean,1179,Premium,6.3,7,False,True,True,2022-05-01,1475,1300,4.1,4453,51,37,22,10,115,105756,102823,54,-15200,-17,-0.5999999999999996,10,Zomato,213,195878,190446
REST002272,Zomato,Restaurant_2272,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_9,Cafe,Biryani,Biryani,889,Premium,13.8,5,False,False,False,2017-11-09,3109,728,3.6,2177,89,62,22,14,142,98465,92146,35,1298,4,0.10000000000000009,-15,Swiggy,288,198406,185590
REST002273,Zomato,Restaurant_2273,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_13,Cloud Kitchen,Pan-Asian; Cafe,Pan-Asian; Cafe,236,Budget,5.5,6,True,False,True,2020-07-09,2136,3520,3.6,3767,47,32,26,5,320,55884,48364,36,9228,44,0.49999999999999956,3,Swiggy,684,122030,105956
REST002274,Zomato,Restaurant_2274,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_20,Casual Dining,Vietnamese; Street Food,Vietnamese; Street Food,691,Mid-Range,10.1,3,False,False,True,2024-07-13,671,369,3.5,1237,70,46,22,14,165,88931,83156,52,7219,5,0.10000000000000009,3,Swiggy,335,185256,173531
REST002275,Zomato,Restaurant_2275,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_2,Food Truck,Continental; Multi-Cuisine,Continental; Multi-Cuisine,428,Mid-Range,3.1,7,False,True,False,2023-07-03,1047,2613,4.6,2343,35,32,21,25,149,50379,47772,49,-11261,-32,-0.9999999999999996,-1,Zomato,266,88937,84283
REST002276,Zomato,Restaurant_2276,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_1,Cafe,Biryani,Biryani,325,Mid-Range,12.7,4,True,False,False,2016-09-18,3526,1784,4.1,3618,83,44,22,23,183,46390,38796,48,-595,0,0.0,-2,Zomato,366,92185,76997
REST002277,Zomato,Restaurant_2277,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_16,Casual Dining,Chinese; Mexican,Chinese; Mexican,634,Mid-Range,4.4,6,False,False,False,2026-01-24,111,2313,4.3,427,42,31,20,14,254,128828,123494,54,-10437,-12,-0.20000000000000018,0,Zomato,496,246967,236551
REST002278,Zomato,Restaurant_2278,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_18,Casual Dining,Chinese,Chinese,402,Mid-Range,6.4,3,True,False,True,2025-12-22,144,2267,4.4,3207,52,39,18,12,259,85376,78642,47,-2650,-12,-0.20000000000000018,-7,Zomato,506,167790,154634
REST002279,Zomato,Restaurant_2279,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_19,QSR,Chinese,Chinese,1126,Premium,9.0,8,False,False,False,2019-04-09,2593,2780,4.1,4956,65,44,22,12,254,223083,214828,42,3302,-6,-0.09999999999999964,2,Swiggy,502,449273,432958
REST002280,Zomato,Restaurant_2280,Ahmedabad,23.0225,72.5714,Ahmedabad_Locality_15,Casual Dining,Desserts; Continental,Desserts; Continental,619,Mid-Range,8.6,3,False,True,True,2022-05-03,1473,2813,4.1,948,63,37,21,13,255,124697,116665,45,6996,19,0.3000000000000007,14,Swiggy,529,256989,240326
REST002281,Zomato,Restaurant_2281,Jaipur,26.9124,75.7873,Jaipur_Locality_2,Casual Dining,Bakery,Bakery,594,Mid-Range,12.6,6,False,False,False,2025-12-22,144,2284,4.1,624,83,51,17,11,242,119310,109267,54,7577,35,0.6000000000000005,-14,Swiggy,519,247649,226111
REST002282,Zomato,Restaurant_2282,Jaipur,26.9124,75.7873,Jaipur_Locality_6,Fine Dine,Chinese,Chinese,1420,Luxury,8.5,4,True,False,True,2021-06-06,1804,1158,3.5,3731,62,42,17,10,121,142610,138859,52,11669,7,0.20000000000000018,3,Swiggy,249,297106,289387
REST002283,Zomato,Restaurant_2283,Jaipur,26.9124,75.7873,Jaipur_Locality_5,QSR,Biryani,Biryani,362,Mid-Range,4.7,8,False,True,False,2018-04-05,2962,2935,4.3,4533,43,40,19,20,271,79462,73636,44,-7900,-19,-0.2999999999999998,-1,Zomato,523,150616,139372
REST002284,Zomato,Restaurant_2284,Jaipur,26.9124,75.7873,Jaipur_Locality_13,Food Truck,Desserts,Desserts,1418,Luxury,7.9,7,True,False,False,2018-12-22,2701,3502,4.2,670,59,45,18,17,149,173251,168855,43,9078,10,0.2999999999999998,-9,Swiggy,308,355875,346788
REST002285,Zomato,Restaurant_2285,Jaipur,26.9124,75.7873,Jaipur_Locality_9,QSR,Street Food; Thai,Street Food; Thai,1133,Premium,4.1,3,False,True,True,2016-11-15,3468,2696,3.8,488,40,28,21,15,234,209446,204766,37,7714,12,0.20000000000000018,7,Swiggy,480,426846,417246
REST002286,Zomato,Restaurant_2286,Jaipur,26.9124,75.7873,Jaipur_Locality_14,Fine Dine,Thai,Thai,349,Mid-Range,12.6,3,False,False,False,2018-06-18,2888,305,3.2,4431,83,42,13,12,100,30363,26213,53,8583,31,1.0,5,Swiggy,231,70595,61009
